Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead
ant,BQWNTMSH,4992,21,4,0,1.4,1.3,4,5,187
ant,AC7ZSDMX,4992,21,4,0,1.4,1.3,4,5,250
ant,HX2S8YVU,4992,21,4,0,1.4,1.3,8,5,0
ant,QG96JQQL,4992,21,4,0,1.4,1.3,8,5,62
ant,9J0TBCXZ,4992,21,4,0,1.4,1.3,8,5,125
ant,B18BPW4V,4992,21,4,0,1.4,1.3,8,5,187
ant,WA4RHGIY,4992,21,4,0,1.4,1.3,8,5,250
ant,PY8BRFBA,4992,21,4,0,1.4,1.3,12,5,0
ant,K9PZ8W4B,4992,21,4,0,1.4,1.3,12,5,62
ant,2ZH3MTNK,4992,21,4,0,1.4,1.3,12,5,125
ant,E4SC6MEA,4992,21,4,0,1.4,1.3,12,5,187
ant,RXMD4VMH,4992,21,4,0,1.4,1.3,12,5,250
ant,BZC13JNP,4992,21,4,0,1.4,1.3,16,5,0
ant,BGNFV57S,4992,21,4,0,1.4,1.3,16,5,62
ant,6EKPVEK2,4992,21,4,0,1.4,1.3,16,5,125
ant,KHWTPIBV,4992,21,4,0,1.4,1.3,16,5,187
ant,13LI8LQC,4992,21,4,0,1.4,1.3,16,5,250
ant,S9LV69UV,4992,21,4,4,1.4,1.3,1,5,0
ant,1ORPY3WZ,4992,21,4,4,1.4,1.3,1,5,62
ant,TYXCL3UQ,4992,21,4,4,1.4,1.3,1,5,125
ant,THT7946A,4992,21,4,4,1.4,1.3,1,5,187
ant,PLTZKQGA,4992,21,4,4,1.4,1.3,1,5,250
ant,AAVD5M1N,4992,21,4,4,1.4,1.3,4,5,0
ant,8RGIZTGL,4992,21,4,4,1.4,1.3,4,5,62
ant,03NB7A9I,4992,21,4,4,1.4,1.3,4,5,125
ant,EVGL3F93,4992,21,4,4,1.4,1.3,4,5,187
ant,CJP7QBLJ,4992,21,4,4,1.4,1.3,4,5,250
ant,G3BWO9Z2,4992,21,4,4,1.4,1.3,8,5,0
ant,BYTYWS13,4992,21,4,4,1.4,1.3,8,5,62
ant,TUKTQEYX,4992,21,4,4,1.4,1.3,8,5,125
ant,GJ525EI8,4992,21,4,4,1.4,1.3,8,5,187
ant,JLTK8A5V,4992,21,4,4,1.4,1.3,8,5,250
ant,YIYD165F,4992,21,4,4,1.4,1.3,12,5,0
ant,2KI761IF,4992,21,4,4,1.4,1.3,12,5,62
ant,KY833JZ2,4992,21,4,4,1.4,1.3,12,5,125
ant,9SQ239H9,4992,21,4,4,1.4,1.3,12,5,187
ant,FJWW5XMX,4992,21,4,4,1.4,1.3,12,5,250
ant,U2IQ66TV,4992,21,4,4,1.4,1.3,16,5,0
ant,AMQNOPKN,4992,21,4,4,1.4,1.3,16,5,62
ant,8PUEA828,4992,21,4,4,1.4,1.3,16,5,125
ant,PZAGDQWW,4992,21,4,4,1.4,1.3,16,5,187
ant,0XPALOGX,4992,21,4,4,1.4,1.3,16,5,250
ant,2AMB8YJL,4992,21,4,8,1.4,1.3,1,5,0
ant,8T9NGRL3,4992,21,4,8,1.4,1.3,1,5,62
ant,8G4H7KGV,4992,21,4,8,1.4,1.3,1,5,125
ant,AD9P335C,4992,21,4,8,1.4,1.3,1,5,187
ant,AESSQB4F,4992,21,4,8,1.4,1.3,1,5,250
ant,09UAS7T3,4992,21,4,8,1.4,1.3,4,5,0
ant,1IFQTR1M,4992,21,4,8,1.4,1.3,4,5,62
ant,K4IWOS3Q,4992,21,4,8,1.4,1.3,4,5,125
ant,DHYQ4XV7,4992,21,4,8,1.4,1.3,4,5,187
ant,0ECST179,4992,21,4,8,1.4,1.3,4,5,250
ant,089RXOGQ,4992,21,4,8,1.4,1.3,8,5,0
ant,Y712EJXN,4992,21,4,8,1.4,1.3,8,5,62
ant,FG28YAQ7,4992,21,4,8,1.4,1.3,8,5,125
ant,UBE5VDQC,4992,21,4,8,1.4,1.3,8,5,187
ant,1BABPXOW,4992,21,4,8,1.4,1.3,8,5,250
ant,JP7V9U2P,4992,21,4,8,1.4,1.3,12,5,0
ant,CBTBUI4R,4992,21,4,8,1.4,1.3,12,5,62
ant,TQS5UD54,4992,21,4,8,1.4,1.3,12,5,125
ant,LG1HPCJY,4992,21,4,8,1.4,1.3,12,5,187
ant,RANG9UL5,4992,21,4,8,1.4,1.3,12,5,250
ant,ED8W27WD,4992,21,4,8,1.4,1.3,16,5,0
ant,9H52G84K,4992,21,4,8,1.4,1.3,16,5,62
ant,QQ0ENGRB,4992,21,4,8,1.4,1.3,16,5,125
ant,3AJLFIU5,4992,21,4,8,1.4,1.3,16,5,187
ant,XQXEWOXL,4992,21,4,8,1.4,1.3,16,5,250
ant,17O6N8YH,4992,21,4,12,1.4,1.3,1,5,0
ant,50DE7IPV,4992,21,4,12,1.4,1.3,1,5,62
ant,1EM1H935,4992,21,4,12,1.4,1.3,1,5,125
ant,5CG3ICRR,4992,21,4,12,1.4,1.3,1,5,187
ant,DCUJZHCT,4992,21,4,12,1.4,1.3,1,5,250
ant,4XXOO677,4992,21,4,12,1.4,1.3,4,5,0
ant,3MICO4TH,4992,21,4,12,1.4,1.3,4,5,62
ant,KAFM1YKQ,4992,21,4,12,1.4,1.3,4,5,125
ant,PLMZVJ2S,4992,21,4,12,1.4,1.3,4,5,187
ant,XJD24J76,4992,21,4,12,1.4,1.3,4,5,250
ant,LU512TWO,4992,21,4,12,1.4,1.3,8,5,0
ant,KPAQP72L,4992,21,4,12,1.4,1.3,8,5,62
ant,JC5SL3HY,4992,21,4,12,1.4,1.3,8,5,125
ant,9XLULGKO,4992,21,4,12,1.4,1.3,8,5,187
ant,0QGZR5GL,4992,21,4,12,1.4,1.3,8,5,250
ant,QSPB79E8,4992,21,4,12,1.4,1.3,12,5,0
ant,UYDGLICF,4992,21,4,12,1.4,1.3,12,5,62
ant,AGBBKJPY,4992,21,4,12,1.4,1.3,12,5,125
ant,ZEBOPRJQ,4992,21,4,12,1.4,1.3,12,5,187
ant,D4VSG239,4992,21,4,12,1.4,1.3,12,5,250
ant,4GVX7ZPN,4992,21,4,12,1.4,1.3,16,5,0
ant,AQIGB6PE,4992,21,4,12,1.4,1.3,16,5,62
ant,OFGCWC4O,4992,21,4,12,1.4,1.3,16,5,125
ant,TM1JNQ17,4992,21,4,12,1.4,1.3,16,5,187
ant,ZJT7N24P,4992,21,4,12,1.4,1.3,16,5,250
ant,B1OIVYQZ,4992,21,4,16,1.4,1.3,1,5,0
ant,XGPDPOI0,4992,21,4,16,1.4,1.3,1,5,62
ant,LKCTTEIS,4992,21,4,16,1.4,1.3,1,5,125
ant,V6GC4EH3,4992,21,4,16,1.4,1.3,1,5,187
ant,P7PDSJ37,4992,21,4,16,1.4,1.3,1,5,250
ant,9KSCZI1J,4992,21,4,16,1.4,1.3,4,5,0
ant,YD5WQZ17,4992,21,4,16,1.4,1.3,4,5,62
ant,LOXQXC1Y,4992,21,4,16,1.4,1.3,4,5,125
ant,X5AR06IT,4992,21,4,16,1.4,1.3,4,5,187
ant,SYRO1DS8,4992,21,4,16,1.4,1.3,4,5,250
ant,PGWPW4XT,4992,21,4,16,1.4,1.3,8,5,0
ant,DRZMOQOH,4992,21,4,16,1.4,1.3,8,5,62
ant,SHW7D3KI,4992,21,4,16,1.4,1.3,8,5,125
ant,NSGOLMU5,4992,21,4,16,1.4,1.3,8,5,187
ant,MTGPV9L8,4992,21,4,16,1.4,1.3,8,5,250
ant,Q88IL4IU,4992,21,4,16,1.4,1.3,12,5,0
ant,RU0OXB8V,4992,21,4,16,1.4,1.3,12,5,62
ant,I5CH1BP1,4992,21,4,16,1.4,1.3,12,5,125
ant,CD4G0NPM,4992,21,4,16,1.4,1.3,12,5,187
ant,R7Z1ZOQ3,4992,21,4,16,1.4,1.3,12,5,250
ant,U8S97L2C,4992,21,4,16,1.4,1.3,16,5,0
ant,NOXC89EA,4992,21,4,16,1.4,1.3,16,5,62
ant,AME6ORPV,4992,21,4,16,1.4,1.3,16,5,125
ant,5J76UY3N,4992,21,4,16,1.4,1.3,16,5,187
ant,UD0VNZ2K,4992,21,4,16,1.4,1.3,16,5,250
ant,QJVR89BB,20000,21,4,0,1.4,1.3,1,5,0
ant,WI4T5H6M,20000,21,4,0,1.4,1.3,1,5,62
ant,VI6F95IO,20000,21,4,0,1.4,1.3,1,5,125
ant,JD1PXOJ0,20000,21,4,0,1.4,1.3,1,5,187
ant,GH6XCESU,20000,21,4,0,1.4,1.3,1,5,250
ant,ZOI33XJK,20000,21,4,0,1.4,1.3,4,5,0
ant,BR3J599S,20000,21,4,0,1.4,1.3,4,5,62
ant,K0I4K9ZI,20000,21,4,0,1.4,1.3,4,5,125
ant,YTICC5UC,20000,21,4,0,1.4,1.3,4,5,187
ant,Y4EUFTHG,20000,21,4,0,1.4,1.3,4,5,250
ant,IRKEBUW7,20000,21,4,0,1.4,1.3,8,5,0
ant,DFM92241,20000,21,4,0,1.4,1.3,8,5,62
ant,3CFUZ6BW,20000,21,4,0,1.4,1.3,8,5,125
ant,RFHIW83Q,20000,21,4,0,1.4,1.3,8,5,187
ant,92MJIYMK,20000,21,4,0,1.4,1.3,8,5,250
ant,2IDR8C9B,20000,21,4,0,1.4,1.3,12,5,0
ant,DW9BHUZD,20000,21,4,0,1.4,1.3,12,5,62
ant,2ESXZDKE,20000,21,4,0,1.4,1.3,12,5,125
ant,MZ91A5S9,20000,21,4,0,1.4,1.3,12,5,187
ant,SYW5YODN,20000,21,4,0,1.4,1.3,12,5,250
ant,BYUNA8PF,20000,21,4,0,1.4,1.3,16,5,0
ant,JZOQKAYX,20000,21,4,0,1.4,1.3,16,5,62
ant,2Z702VF3,20000,21,4,0,1.4,1.3,16,5,125
ant,MMW9U4H2,20000,21,4,0,1.4,1.3,16,5,187
ant,GA0N5PXM,20000,21,4,0,1.4,1.3,16,5,250
ant,0CLL7YEJ,20000,21,4,4,1.4,1.3,1,5,0
ant,1YCGVS7Z,20000,21,4,4,1.4,1.3,1,5,62
ant,WQNEZR4J,20000,21,4,4,1.4,1.3,1,5,125
ant,N8ZVULZL,20000,21,4,4,1.4,1.3,1,5,187
ant,YP52B1NY,20000,21,4,4,1.4,1.3,1,5,250
ant,J7KZLGD3,20000,21,4,4,1.4,1.3,4,5,0
ant,7JYLSOX0,20000,21,4,4,1.4,1.3,4,5,62
ant,5NY4ELQ3,20000,21,4,4,1.4,1.3,4,5,125
ant,CKN7QMR6,20000,21,4,4,1.4,1.3,4,5,187
ant,D0PRQKAU,20000,21,4,4,1.4,1.3,4,5,250
ant,K9CBF0LR,20000,21,4,4,1.4,1.3,8,5,0
ant,OI3AJSIY,20000,21,4,4,1.4,1.3,8,5,62
ant,JGXRHWXT,20000,21,4,4,1.4,1.3,8,5,125
ant,U9DTO478,20000,21,4,4,1.4,1.3,8,5,187
ant,PBL0YHSE,20000,21,4,4,1.4,1.3,8,5,250
ant,NHIJZ8XR,20000,21,4,4,1.4,1.3,12,5,0
ant,DUDU8HQD,20000,21,4,4,1.4,1.3,12,5,62
ant,O7FUQGBX,20000,21,4,4,1.4,1.3,12,5,125
ant,5MSY9TVV,20000,21,4,4,1.4,1.3,12,5,187
ant,1VMGJGW1,20000,21,4,4,1.4,1.3,12,5,250
ant,BPEF1CA1,20000,21,4,4,1.4,1.3,16,5,0
ant,VJMCV46V,20000,21,4,4,1.4,1.3,16,5,62
ant,JPU770XN,20000,21,4,4,1.4,1.3,16,5,125
ant,554H024K,20000,21,4,4,1.4,1.3,16,5,187
ant,HOBG4WWO,20000,21,4,4,1.4,1.3,16,5,250
ant,Y513I601,20000,21,4,8,1.4,1.3,1,5,0
ant,YB31VSXF,20000,21,4,8,1.4,1.3,1,5,62
ant,8DLV52NA,20000,21,4,8,1.4,1.3,1,5,125
ant,3CGFYXD8,20000,21,4,8,1.4,1.3,1,5,187
ant,Q6T2ZYM2,20000,21,4,8,1.4,1.3,1,5,250
ant,K1E8CQRA,20000,21,4,8,1.4,1.3,4,5,0
ant,4EXYYUAJ,20000,21,4,8,1.4,1.3,4,5,62
ant,WZEV3UOQ,20000,21,4,8,1.4,1.3,4,5,125
ant,WD3U8KEH,20000,21,4,8,1.4,1.3,4,5,187
ant,F9QQAZQG,20000,21,4,8,1.4,1.3,4,5,250
ant,Q9QXR72P,20000,21,4,8,1.4,1.3,8,5,0
ant,07O3JQ4A,20000,21,4,8,1.4,1.3,8,5,62
ant,QL3F7RE8,20000,21,4,8,1.4,1.3,8,5,125
ant,KHH9DVEZ,20000,21,4,8,1.4,1.3,8,5,187
ant,9QDNVSEY,20000,21,4,8,1.4,1.3,8,5,250
ant,UQOUS09W,20000,21,4,8,1.4,1.3,12,5,0
ant,TKVM2JAW,20000,21,4,8,1.4,1.3,12,5,62
ant,59UR350F,20000,21,4,8,1.4,1.3,12,5,125
ant,9XSWR4LE,20000,21,4,8,1.4,1.3,12,5,187
ant,KSR1T3MV,20000,21,4,8,1.4,1.3,12,5,250
ant,BU27IZPA,20000,21,4,8,1.4,1.3,16,5,0
ant,VGH7K8K8,20000,21,4,8,1.4,1.3,16,5,62
ant,9Y4LMGXC,20000,21,4,8,1.4,1.3,16,5,125
ant,D70C0LB7,20000,21,4,8,1.4,1.3,16,5,187
ant,QYR0Q7SY,20000,21,4,8,1.4,1.3,16,5,250
ant,ZQ6JDNP7,20000,21,4,12,1.4,1.3,1,5,0
ant,BGSRE704,20000,21,4,12,1.4,1.3,1,5,62
ant,R5AEQLN1,20000,21,4,12,1.4,1.3,1,5,125
ant,XQ21EHJA,20000,21,4,12,1.4,1.3,1,5,187
ant,CXEPFUX7,20000,21,4,12,1.4,1.3,1,5,250
ant,CP718OOV,20000,21,4,12,1.4,1.3,4,5,0
ant,L6FR2MRO,20000,21,4,12,1.4,1.3,4,5,62
ant,A3KDWIPI,20000,21,4,12,1.4,1.3,4,5,125
ant,Y85P6I0Q,20000,21,4,12,1.4,1.3,4,5,187
ant,KKINJ67N,20000,21,4,12,1.4,1.3,4,5,250
ant,IS80OSBD,20000,21,4,12,1.4,1.3,8,5,0
ant,EDSAT53W,20000,21,4,12,1.4,1.3,8,5,62
ant,Y0C7PYV8,20000,21,4,12,1.4,1.3,8,5,125
ant,Y6S7XNQ6,20000,21,4,12,1.4,1.3,8,5,187
ant,GT1Q8PTA,20000,21,4,12,1.4,1.3,8,5,250
ant,2DZUY71P,20000,21,4,12,1.4,1.3,12,5,0
ant,ZD26H0V5,20000,21,4,12,1.4,1.3,12,5,62
ant,3L6WCV0T,20000,21,4,12,1.4,1.3,12,5,125
ant,P80ONOSX,20000,21,4,12,1.4,1.3,12,5,187
ant,M2PYWZT4,20000,21,4,12,1.4,1.3,12,5,250
ant,0B79YOK7,20000,21,4,12,1.4,1.3,16,5,0
ant,OQPOMHI7,20000,21,4,12,1.4,1.3,16,5,62
ant,8MQ6I19G,20000,21,4,12,1.4,1.3,16,5,125
ant,Q35V3A8T,20000,21,4,12,1.4,1.3,16,5,187
ant,X55PBPZV,20000,21,4,12,1.4,1.3,16,5,250
ant,4YIXDT23,20000,21,4,16,1.4,1.3,1,5,0
ant,BFIF1PNP,20000,21,4,16,1.4,1.3,1,5,62
ant,NOLOM6UC,20000,21,4,16,1.4,1.3,1,5,125
ant,HA0FEBH1,20000,21,4,16,1.4,1.3,1,5,187
ant,5T2I2C4B,20000,21,4,16,1.4,1.3,1,5,250
ant,7313YMUH,20000,21,4,16,1.4,1.3,4,5,0
ant,P17HR2TG,20000,21,4,16,1.4,1.3,4,5,62
ant,YTNW5KHS,20000,21,4,16,1.4,1.3,4,5,125
ant,EAOU1IMB,20000,21,4,16,1.4,1.3,4,5,187
ant,6BFLEIZO,20000,21,4,16,1.4,1.3,4,5,250
ant,PZEJ88J6,20000,21,4,16,1.4,1.3,8,5,0
ant,J9V6TS9T,20000,21,4,16,1.4,1.3,8,5,62
ant,8C1Q7GOC,20000,21,4,16,1.4,1.3,8,5,125
ant,SVVTT2UF,20000,21,4,16,1.4,1.3,8,5,187
ant,3K9ST3N8,20000,21,4,16,1.4,1.3,8,5,250
ant,32J8SJP3,20000,21,4,16,1.4,1.3,12,5,0
ant,WGNBEUD2,20000,21,4,16,1.4,1.3,12,5,62
ant,GSGQ0YOR,20000,21,4,16,1.4,1.3,12,5,125
ant,ATPJ3ABY,20000,21,4,16,1.4,1.3,12,5,187
ant,7WJDAMPX,20000,21,4,16,1.4,1.3,12,5,250
ant,DZSE95O3,20000,21,4,16,1.4,1.3,16,5,0
ant,DA7KIHK9,20000,21,4,16,1.4,1.3,16,5,62
ant,L5X52YUU,20000,21,4,16,1.4,1.3,16,5,125
ant,JIG0E1CB,20000,21,4,16,1.4,1.3,16,5,187
ant,7EVEIWIZ,20000,21,4,16,1.4,1.3,16,5,250
duck,Q7AOENXG,576,21,4,0,1.4,1.3,1,5,0
duck,3MZLO8AO,576,21,4,0,1.4,1.3,1,5,62
duck,9D1RC9K3,576,21,4,0,1.4,1.3,1,5,125
duck,KA7BUJN4,576,21,4,0,1.4,1.3,1,5,187
duck,Y2KJ73MQ,576,21,4,0,1.4,1.3,1,5,250
duck,W61SV45H,576,21,4,0,1.4,1.3,4,5,0
duck,A95IGBR9,576,21,4,0,1.4,1.3,4,5,62
duck,316ZI9M3,576,21,4,0,1.4,1.3,4,5,125
duck,8QPGL58M,576,21,4,0,1.4,1.3,4,5,187
duck,2A00KN8M,576,21,4,0,1.4,1.3,4,5,250
duck,T77TURJ3,576,21,4,0,1.4,1.3,8,5,0
duck,93D6Z3B9,576,21,4,0,1.4,1.3,8,5,62
duck,FY5L5AHA,576,21,4,0,1.4,1.3,8,5,125
duck,907OR4KN,576,21,4,0,1.4,1.3,8,5,187
duck,UDR7HPPL,576,21,4,0,1.4,1.3,8,5,250
duck,9C37QLRS,576,21,4,0,1.4,1.3,12,5,0
duck,0EQ8RXZM,576,21,4,0,1.4,1.3,12,5,62
duck,US53RJR1,576,21,4,0,1.4,1.3,12,5,125
duck,6PCA8UXF,576,21,4,0,1.4,1.3,12,5,187
duck,WZC971CL,576,21,4,0,1.4,1.3,12,5,250
duck,WIGQMFVJ,576,21,4,0,1.4,1.3,16,5,0
duck,MNBXTVHS,576,21,4,0,1.4,1.3,16,5,62
duck,9P6FFDMC,576,21,4,0,1.4,1.3,16,5,125
duck,24DC3EXI,576,21,4,0,1.4,1.3,16,5,187
duck,AOEC3O9J,576,21,4,0,1.4,1.3,16,5,250
duck,SI15GTNP,576,21,4,4,1.4,1.3,1,5,0
duck,RL1CCO8A,576,21,4,4,1.4,1.3,1,5,62
duck,O7L3UNTT,576,21,4,4,1.4,1.3,1,5,125
duck,SSRYFCXF,576,21,4,4,1.4,1.3,1,5,187
duck,M9OPAVI1,576,21,4,4,1.4,1.3,1,5,250
duck,H82Z4RHS,576,21,4,4,1.4,1.3,4,5,0
duck,6HUZIP1I,576,21,4,4,1.4,1.3,4,5,62
duck,2NZ550RQ,576,21,4,4,1.4,1.3,4,5,125
duck,CN4RXR6H,576,21,4,4,1.4,1.3,4,5,187
duck,YFT8MU1E,576,21,4,4,1.4,1.3,4,5,250
duck,I7WFNGH1,576,21,4,4,1.4,1.3,8,5,0
duck,YM2U8C8W,576,21,4,4,1.4,1.3,8,5,62
duck,T5PMBJNV,576,21,4,4,1.4,1.3,8,5,125
duck,56N10X94,576,21,4,4,1.4,1.3,8,5,187
duck,HJ8GD5BM,576,21,4,4,1.4,1.3,8,5,250
duck,6U289JE8,576,21,4,4,1.4,1.3,12,5,0
duck,NNY1TVCB,576,21,4,4,1.4,1.3,12,5,62
duck,XFTP1VVO,576,21,4,4,1.4,1.3,12,5,125
duck,BIB2M4RK,576,21,4,4,1.4,1.3,12,5,187
duck,7OJ2GGOS,576,21,4,4,1.4,1.3,12,5,250
duck,76SDGDSK,576,21,4,4,1.4,1.3,16,5,0
duck,4KMZPPM3,576,21,4,4,1.4,1.3,16,5,62
duck,B910Y02V,576,21,4,4,1.4,1.3,16,5,125
duck,BWE0CEAG,576,21,4,4,1.4,1.3,16,5,187
duck,FKGT0ITU,576,21,4,4,1.4,1.3,16,5,250
duck,2JVUI3JL,576,21,4,8,1.4,1.3,1,5,0
duck,K44RIHHW,576,21,4,8,1.4,1.3,1,5,62
duck,X4FGUV8P,576,21,4,8,1.4,1.3,1,5,125
duck,U7ULIZV3,576,21,4,8,1.4,1.3,1,5,187
duck,JII9RYAB,576,21,4,8,1.4,1.3,1,5,250
duck,ZGAAT5EU,576,21,4,8,1.4,1.3,4,5,0
duck,NLEIU7JC,576,21,4,8,1.4,1.3,4,5,62
duck,A46WEDKQ,576,21,4,8,1.4,1.3,4,5,125
duck,DLVLWSKN,576,21,4,8,1.4,1.3,4,5,187
duck,T8YRZ72K,576,21,4,8,1.4,1.3,4,5,250
duck,F7QKVAM1,576,21,4,8,1.4,1.3,8,5,0
duck,P2JTUT9Z,576,21,4,8,1.4,1.3,8,5,62
duck,VAUEQ73O,576,21,4,8,1.4,1.3,8,5,125
duck,O2WG8SWI,576,21,4,8,1.4,1.3,8,5,187
duck,P8UDZF2W,576,21,4,8,1.4,1.3,8,5,250
duck,ULENIKN4,576,21,4,8,1.4,1.3,12,5,0
duck,6TZ7N6MI,576,21,4,8,1.4,1.3,12,5,62
duck,0L7EY19I,576,21,4,8,1.4,1.3,12,5,125
duck,NE2ZVS51,576,21,4,8,1.4,1.3,12,5,187
duck,JEB85IH4,576,21,4,8,1.4,1.3,12,5,250
duck,B4VBDS0V,576,21,4,8,1.4,1.3,16,5,0
duck,DJEZVNNW,576,21,4,8,1.4,1.3,16,5,62
duck,K2BQEOIJ,576,21,4,8,1.4,1.3,16,5,125
duck,Q8VXFWS8,576,21,4,8,1.4,1.3,16,5,187
duck,JVXBUXPR,576,21,4,8,1.4,1.3,16,5,250
duck,9HL6XWIN,576,21,4,12,1.4,1.3,1,5,0
duck,0VPG3II7,576,21,4,12,1.4,1.3,1,5,62
duck,TWY313XO,576,21,4,12,1.4,1.3,1,5,125
duck,RRJYK4F8,576,21,4,12,1.4,1.3,1,5,187
duck,WMBXFNGH,576,21,4,12,1.4,1.3,1,5,250
duck,KRDEW1WE,576,21,4,12,1.4,1.3,4,5,0
duck,40KTC9YF,576,21,4,12,1.4,1.3,4,5,62
duck,SZBJFBCR,576,21,4,12,1.4,1.3,4,5,125
duck,U9G3VVIA,576,21,4,12,1.4,1.3,4,5,187
duck,VUFAN14L,576,21,4,12,1.4,1.3,4,5,250
duck,ZRTNC86Y,576,21,4,12,1.4,1.3,8,5,0
duck,BWDAOIIL,576,21,4,12,1.4,1.3,8,5,62
duck,Y9KK6YYH,576,21,4,12,1.4,1.3,8,5,125
duck,GXLNCW8Z,576,21,4,12,1.4,1.3,8,5,187
duck,HHT0CCNL,576,21,4,12,1.4,1.3,8,5,250
duck,4UWHI2GK,576,21,4,12,1.4,1.3,12,5,0
duck,GWIT7MSN,576,21,4,12,1.4,1.3,12,5,62
duck,U3OXYHY2,576,21,4,12,1.4,1.3,12,5,125
duck,U55DQ52R,576,21,4,12,1.4,1.3,12,5,187
duck,X25WG2GE,576,21,4,12,1.4,1.3,12,5,250
duck,E4EL613E,576,21,4,12,1.4,1.3,16,5,0
duck,7LL46PQI,576,21,4,12,1.4,1.3,16,5,62
duck,4OJJN69T,576,21,4,12,1.4,1.3,16,5,125
duck,POVOSRV7,576,21,4,12,1.4,1.3,16,5,187
duck,EPN7W8V4,576,21,4,12,1.4,1.3,16,5,250
duck,TOK0TP7S,576,21,4,16,1.4,1.3,1,5,0
duck,ESQH87M1,576,21,4,16,1.4,1.3,1,5,62
duck,I9FQKXI5,576,21,4,16,1.4,1.3,1,5,125
duck,GI3SG8UH,576,21,4,16,1.4,1.3,1,5,187
duck,HUT8KYW1,576,21,4,16,1.4,1.3,1,5,250
duck,V8X6JXXK,576,21,4,16,1.4,1.3,4,5,0
duck,MC0UCPKI,576,21,4,16,1.4,1.3,4,5,62
duck,7R49JMPG,576,21,4,16,1.4,1.3,4,5,125
duck,T48N76SN,576,21,4,16,1.4,1.3,4,5,187
duck,HBZMBIGX,576,21,4,16,1.4,1.3,4,5,250
duck,N8T83XD8,576,21,4,16,1.4,1.3,8,5,0
duck,TIMTTIRR,576,21,4,16,1.4,1.3,8,5,62
duck,IUW4M0E5,576,21,4,16,1.4,1.3,8,5,125
duck,OEDUT8Y0,576,21,4,16,1.4,1.3,8,5,187
duck,N9ICLMRX,576,21,4,16,1.4,1.3,8,5,250
duck,NPE8DFA1,576,21,4,16,1.4,1.3,12,5,0
duck,7AXV4B31,576,21,4,16,1.4,1.3,12,5,62
duck,C2YVF5UK,576,21,4,16,1.4,1.3,12,5,125
duck,5CT7YD0P,576,21,4,16,1.4,1.3,12,5,187
duck,BJWD4ZPV,576,21,4,16,1.4,1.3,12,5,250
duck,B3LHG9H2,576,21,4,16,1.4,1.3,16,5,0
duck,UDK2QEVC,576,21,4,16,1.4,1.3,16,5,62
duck,O1MJ33OQ,576,21,4,16,1.4,1.3,16,5,125
duck,AWB6V63K,576,21,4,16,1.4,1.3,16,5,187
duck,KA0NH6TP,576,21,4,16,1.4,1.3,16,5,250
duck,I3BVWOB3,1536,21,4,0,1.4,1.3,1,5,0
duck,R6SX4QN2,1536,21,4,0,1.4,1.3,1,5,62
duck,425QMIG1,1536,21,4,0,1.4,1.3,1,5,125
duck,HVF40OW7,1536,21,4,0,1.4,1.3,1,5,187
duck,7KS4DMAS,1536,21,4,0,1.4,1.3,1,5,250
duck,MF5UB7QX,1536,21,4,0,1.4,1.3,4,5,0
duck,DZN2AMXN,1536,21,4,0,1.4,1.3,4,5,62
duck,5PBSWV2I,1536,21,4,0,1.4,1.3,4,5,125
duck,D88BZZJV,1536,21,4,0,1.4,1.3,4,5,187
duck,PD1O0127,1536,21,4,0,1.4,1.3,4,5,250
duck,KESQXZVI,1536,21,4,0,1.4,1.3,8,5,0
duck,RVBL74OK,1536,21,4,0,1.4,1.3,8,5,62
duck,031L85IX,1536,21,4,0,1.4,1.3,8,5,125
