Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead
duck,7CQC4N96,1536,21,4,0,1.4,1.3,8,5,187
duck,IGFWFDMO,1536,21,4,0,1.4,1.3,8,5,250
duck,XFM30WJD,1536,21,4,0,1.4,1.3,12,5,0
duck,R6QXYN89,1536,21,4,0,1.4,1.3,12,5,62
duck,U9VW0TR5,1536,21,4,0,1.4,1.3,12,5,125
duck,WL99OC5O,1536,21,4,0,1.4,1.3,12,5,187
duck,U1YFGME0,1536,21,4,0,1.4,1.3,12,5,250
duck,J1TC2F8R,1536,21,4,0,1.4,1.3,16,5,0
duck,0N5D0IQ8,1536,21,4,0,1.4,1.3,16,5,62
duck,ZWRMTLYJ,1536,21,4,0,1.4,1.3,16,5,125
duck,CT4JMZVU,1536,21,4,0,1.4,1.3,16,5,187
duck,DHN8T9F7,1536,21,4,0,1.4,1.3,16,5,250
duck,LOT3VTXB,1536,21,4,4,1.4,1.3,1,5,0
duck,DLBNRMD9,1536,21,4,4,1.4,1.3,1,5,62
duck,V6S9GZCO,1536,21,4,4,1.4,1.3,1,5,125
duck,WPV99PEM,1536,21,4,4,1.4,1.3,1,5,187
duck,YXWNEJ73,1536,21,4,4,1.4,1.3,1,5,250
duck,YKZ5QT7W,1536,21,4,4,1.4,1.3,4,5,0
duck,DKKA5VJP,1536,21,4,4,1.4,1.3,4,5,62
duck,4N5VNGUI,1536,21,4,4,1.4,1.3,4,5,125
duck,KNE1XNRQ,1536,21,4,4,1.4,1.3,4,5,187
duck,MCELT46G,1536,21,4,4,1.4,1.3,4,5,250
duck,MHY7C63A,1536,21,4,4,1.4,1.3,8,5,0
duck,537ZH80Z,1536,21,4,4,1.4,1.3,8,5,62
duck,ZSKPBHR0,1536,21,4,4,1.4,1.3,8,5,125
duck,XAST8RQY,1536,21,4,4,1.4,1.3,8,5,187
duck,BER71VYD,1536,21,4,4,1.4,1.3,8,5,250
duck,1RO1HRRF,1536,21,4,4,1.4,1.3,12,5,0
duck,6V22KOJ8,1536,21,4,4,1.4,1.3,12,5,62
duck,JHQNKZJ7,1536,21,4,4,1.4,1.3,12,5,125
duck,50RYRCXZ,1536,21,4,4,1.4,1.3,12,5,187
duck,R607WPRO,1536,21,4,4,1.4,1.3,12,5,250
duck,7MOSHK6H,1536,21,4,4,1.4,1.3,16,5,0
duck,LC7G3PHV,1536,21,4,4,1.4,1.3,16,5,62
duck,TQ1BKEAX,1536,21,4,4,1.4,1.3,16,5,125
duck,0I2HFS0Y,1536,21,4,4,1.4,1.3,16,5,187
duck,AX21IM7M,1536,21,4,4,1.4,1.3,16,5,250
duck,LSJLEN3B,1536,21,4,8,1.4,1.3,1,5,0
duck,QDOUYWDY,1536,21,4,8,1.4,1.3,1,5,62
duck,4HLEXKH0,1536,21,4,8,1.4,1.3,1,5,125
duck,3OE1HVXW,1536,21,4,8,1.4,1.3,1,5,187
duck,67OGWS17,1536,21,4,8,1.4,1.3,1,5,250
duck,9GEPQNXW,1536,21,4,8,1.4,1.3,4,5,0
duck,ID939BQZ,1536,21,4,8,1.4,1.3,4,5,62
duck,Z1OT1O6P,1536,21,4,8,1.4,1.3,4,5,125
duck,7F2CS8QS,1536,21,4,8,1.4,1.3,4,5,187
duck,4HME8HA2,1536,21,4,8,1.4,1.3,4,5,250
duck,8AS9FEX9,1536,21,4,8,1.4,1.3,8,5,0
duck,KLUTSZ2Y,1536,21,4,8,1.4,1.3,8,5,62
duck,9GYTK10N,1536,21,4,8,1.4,1.3,8,5,125
duck,K6QFJXNU,1536,21,4,8,1.4,1.3,8,5,187
duck,HO035PPW,1536,21,4,8,1.4,1.3,8,5,250
duck,XN8D9IRL,1536,21,4,8,1.4,1.3,12,5,0
duck,J9XXBUE9,1536,21,4,8,1.4,1.3,12,5,62
duck,KFQGP7TM,1536,21,4,8,1.4,1.3,12,5,125
duck,CYKQX4Z2,1536,21,4,8,1.4,1.3,12,5,187
duck,YL8TYZML,1536,21,4,8,1.4,1.3,12,5,250
duck,FEKTXTTA,1536,21,4,8,1.4,1.3,16,5,0
duck,BHCWHQET,1536,21,4,8,1.4,1.3,16,5,62
duck,QT8GYC21,1536,21,4,8,1.4,1.3,16,5,125
duck,IFZKJQKG,1536,21,4,8,1.4,1.3,16,5,187
duck,UR0X2WCP,1536,21,4,8,1.4,1.3,16,5,250
duck,2OKTR2A1,1536,21,4,12,1.4,1.3,1,5,0
duck,R614OW4A,1536,21,4,12,1.4,1.3,1,5,62
duck,5NZJV33B,1536,21,4,12,1.4,1.3,1,5,125
duck,2G4V5XHA,1536,21,4,12,1.4,1.3,1,5,187
duck,BEDUP8UW,1536,21,4,12,1.4,1.3,1,5,250
duck,HF9JTZKZ,1536,21,4,12,1.4,1.3,4,5,0
duck,94C46Q53,1536,21,4,12,1.4,1.3,4,5,62
duck,I9NB2M9K,1536,21,4,12,1.4,1.3,4,5,125
duck,WBVAM3NF,1536,21,4,12,1.4,1.3,4,5,187
duck,D1F2YKWH,1536,21,4,12,1.4,1.3,4,5,250
duck,SQJQI4MH,1536,21,4,12,1.4,1.3,8,5,0
duck,LWB9C576,1536,21,4,12,1.4,1.3,8,5,62
duck,KHR4KQ0F,1536,21,4,12,1.4,1.3,8,5,125
duck,NC9Y0IZH,1536,21,4,12,1.4,1.3,8,5,187
duck,3UTZZKF3,1536,21,4,12,1.4,1.3,8,5,250
duck,FZVBD8O0,1536,21,4,12,1.4,1.3,12,5,0
duck,1OS1A0QK,1536,21,4,12,1.4,1.3,12,5,62
duck,YQD6OCOQ,1536,21,4,12,1.4,1.3,12,5,125
duck,Y7P482OU,1536,21,4,12,1.4,1.3,12,5,187
duck,R95T4IGQ,1536,21,4,12,1.4,1.3,12,5,250
duck,KSQ9TW0X,1536,21,4,12,1.4,1.3,16,5,0
duck,D96C0BLP,1536,21,4,12,1.4,1.3,16,5,62
duck,M33POD81,1536,21,4,12,1.4,1.3,16,5,125
duck,T374WA3X,1536,21,4,12,1.4,1.3,16,5,187
duck,QUCXBFK4,1536,21,4,12,1.4,1.3,16,5,250
duck,NI5NIMBP,1536,21,4,16,1.4,1.3,1,5,0
duck,FFY0324T,1536,21,4,16,1.4,1.3,1,5,62
duck,4I9P696J,1536,21,4,16,1.4,1.3,1,5,125
duck,6Y4GSY0A,1536,21,4,16,1.4,1.3,1,5,187
duck,8MMYSS4W,1536,21,4,16,1.4,1.3,1,5,250
duck,1RPRFPZW,1536,21,4,16,1.4,1.3,4,5,0
duck,AZ1AUQQ1,1536,21,4,16,1.4,1.3,4,5,62
duck,N4FLGF47,1536,21,4,16,1.4,1.3,4,5,125
duck,1T2QK4SU,1536,21,4,16,1.4,1.3,4,5,187
duck,AQGSRXLW,1536,21,4,16,1.4,1.3,4,5,250
duck,8ZOPOBL4,1536,21,4,16,1.4,1.3,8,5,0
duck,FOR1S9D8,1536,21,4,16,1.4,1.3,8,5,62
duck,CZA1TQDZ,1536,21,4,16,1.4,1.3,8,5,125
duck,0Q12KTTK,1536,21,4,16,1.4,1.3,8,5,187
duck,B978FW8N,1536,21,4,16,1.4,1.3,8,5,250
duck,VURCNEAH,1536,21,4,16,1.4,1.3,12,5,0
duck,W3CMTGS6,1536,21,4,16,1.4,1.3,12,5,62
duck,YUBKTPC3,1536,21,4,16,1.4,1.3,12,5,125
duck,7OHMSJ23,1536,21,4,16,1.4,1.3,12,5,187
duck,ZHN32OIW,1536,21,4,16,1.4,1.3,12,5,250
duck,700R4NB8,1536,21,4,16,1.4,1.3,16,5,0
duck,47DAFL3U,1536,21,4,16,1.4,1.3,16,5,62
duck,T8G879LX,1536,21,4,16,1.4,1.3,16,5,125
duck,6DNIWDL2,1536,21,4,16,1.4,1.3,16,5,187
duck,ZNHDVSVG,1536,21,4,16,1.4,1.3,16,5,250
duck,3BK17ZSV,3072,21,4,0,1.4,1.3,1,5,0
duck,VJIT9WKK,3072,21,4,0,1.4,1.3,1,5,62
duck,9FJAZ3YB,3072,21,4,0,1.4,1.3,1,5,125
duck,55EEKZQU,3072,21,4,0,1.4,1.3,1,5,187
duck,PXQSICHC,3072,21,4,0,1.4,1.3,1,5,250
duck,BRKQTK28,3072,21,4,0,1.4,1.3,4,5,0
duck,FWH6911S,3072,21,4,0,1.4,1.3,4,5,62
duck,AJ20FCYC,3072,21,4,0,1.4,1.3,4,5,125
duck,XNNHPJD7,3072,21,4,0,1.4,1.3,4,5,187
duck,9TR168NQ,3072,21,4,0,1.4,1.3,4,5,250
duck,P0PACQR0,3072,21,4,0,1.4,1.3,8,5,0
duck,8CZCMAEX,3072,21,4,0,1.4,1.3,8,5,62
duck,U2Y6RHC0,3072,21,4,0,1.4,1.3,8,5,125
duck,QW6AEC1C,3072,21,4,0,1.4,1.3,8,5,187
duck,Y67CA4NH,3072,21,4,0,1.4,1.3,8,5,250
duck,UGAE5G1P,3072,21,4,0,1.4,1.3,12,5,0
duck,SZN3PBQ1,3072,21,4,0,1.4,1.3,12,5,62
duck,NZNY13A6,3072,21,4,0,1.4,1.3,12,5,125
duck,LJ40NB3S,3072,21,4,0,1.4,1.3,12,5,187
duck,EGL5NRHS,3072,21,4,0,1.4,1.3,12,5,250
duck,QAM7YZWI,3072,21,4,0,1.4,1.3,16,5,0
duck,MIXEFD07,3072,21,4,0,1.4,1.3,16,5,62
duck,1D5CY9DK,3072,21,4,0,1.4,1.3,16,5,125
duck,1J16L3T1,3072,21,4,0,1.4,1.3,16,5,187
duck,B06ZYW7N,3072,21,4,0,1.4,1.3,16,5,250
duck,ZEB9SVV5,3072,21,4,4,1.4,1.3,1,5,0
duck,8S47TOWD,3072,21,4,4,1.4,1.3,1,5,62
duck,CQUSJKIY,3072,21,4,4,1.4,1.3,1,5,125
duck,A6AUISY2,3072,21,4,4,1.4,1.3,1,5,187
duck,DXFMJHQF,3072,21,4,4,1.4,1.3,1,5,250
duck,X6HS56QR,3072,21,4,4,1.4,1.3,4,5,0
duck,AT06L7C0,3072,21,4,4,1.4,1.3,4,5,62
duck,RL4MGTJA,3072,21,4,4,1.4,1.3,4,5,125
duck,MQHPJPTV,3072,21,4,4,1.4,1.3,4,5,187
duck,ZRUAA5KZ,3072,21,4,4,1.4,1.3,4,5,250
duck,6IMY880Q,3072,21,4,4,1.4,1.3,8,5,0
duck,OVR0SIVT,3072,21,4,4,1.4,1.3,8,5,62
duck,M110X3IJ,3072,21,4,4,1.4,1.3,8,5,125
duck,1GOURGOI,3072,21,4,4,1.4,1.3,8,5,187
duck,2M0EQW9B,3072,21,4,4,1.4,1.3,8,5,250
duck,KH0W9RR3,3072,21,4,4,1.4,1.3,12,5,0
duck,F4CLORSG,3072,21,4,4,1.4,1.3,12,5,62
duck,2YWB7JP5,3072,21,4,4,1.4,1.3,12,5,125
duck,KA69HQU6,3072,21,4,4,1.4,1.3,12,5,187
duck,1WQ3GOPC,3072,21,4,4,1.4,1.3,12,5,250
duck,JMWGQMG6,3072,21,4,4,1.4,1.3,16,5,0
duck,EEDUYD5S,3072,21,4,4,1.4,1.3,16,5,62
duck,PX5DHJLL,3072,21,4,4,1.4,1.3,16,5,125
duck,BWQ86GWX,3072,21,4,4,1.4,1.3,16,5,187
duck,UBTC9ZUM,3072,21,4,4,1.4,1.3,16,5,250
duck,F3BLTROC,3072,21,4,8,1.4,1.3,1,5,0
duck,0IR70FV9,3072,21,4,8,1.4,1.3,1,5,62
duck,0M9UHKI5,3072,21,4,8,1.4,1.3,1,5,125
duck,CVNWVOVD,3072,21,4,8,1.4,1.3,1,5,187
duck,W38CKLQ5,3072,21,4,8,1.4,1.3,1,5,250
duck,39UTOZHJ,3072,21,4,8,1.4,1.3,4,5,0
duck,R2RRL5T9,3072,21,4,8,1.4,1.3,4,5,62
duck,OS18YYTY,3072,21,4,8,1.4,1.3,4,5,125
duck,22O9NF09,3072,21,4,8,1.4,1.3,4,5,187
duck,46E0AZIJ,3072,21,4,8,1.4,1.3,4,5,250
duck,BKOHQA9C,3072,21,4,8,1.4,1.3,8,5,0
duck,R3APP3PS,3072,21,4,8,1.4,1.3,8,5,62
duck,KV4S5STM,3072,21,4,8,1.4,1.3,8,5,125
duck,LRVV2WUG,3072,21,4,8,1.4,1.3,8,5,187
duck,MLQSAG3D,3072,21,4,8,1.4,1.3,8,5,250
duck,945MW9PW,3072,21,4,8,1.4,1.3,12,5,0
duck,HRRSFZXC,3072,21,4,8,1.4,1.3,12,5,62
duck,4D3S4H5R,3072,21,4,8,1.4,1.3,12,5,125
duck,VFVWWTF3,3072,21,4,8,1.4,1.3,12,5,187
duck,80UY0MOL,3072,21,4,8,1.4,1.3,12,5,250
duck,5ZI91RZ3,3072,21,4,8,1.4,1.3,16,5,0
duck,7KWGIQD0,3072,21,4,8,1.4,1.3,16,5,62
duck,VAY9SKEK,3072,21,4,8,1.4,1.3,16,5,125
duck,9ZDRC2YV,3072,21,4,8,1.4,1.3,16,5,187
duck,T1T3SIT3,3072,21,4,8,1.4,1.3,16,5,250
duck,9V4XFE3E,3072,21,4,12,1.4,1.3,1,5,0
duck,42ZL2VHF,3072,21,4,12,1.4,1.3,1,5,62
duck,HV1CD85Z,3072,21,4,12,1.4,1.3,1,5,125
duck,79BYIJ5R,3072,21,4,12,1.4,1.3,1,5,187
duck,7HRST3RL,3072,21,4,12,1.4,1.3,1,5,250
duck,CBDSPGPT,3072,21,4,12,1.4,1.3,4,5,0
duck,ZKYLISNU,3072,21,4,12,1.4,1.3,4,5,62
duck,M71ZCC3J,3072,21,4,12,1.4,1.3,4,5,125
duck,M0D1NXA8,3072,21,4,12,1.4,1.3,4,5,187
duck,D6UF0XF2,3072,21,4,12,1.4,1.3,4,5,250
duck,LE7VC4DI,3072,21,4,12,1.4,1.3,8,5,0
duck,SJYHGQLI,3072,21,4,12,1.4,1.3,8,5,62
duck,7OYNS32Z,3072,21,4,12,1.4,1.3,8,5,125
duck,O8S5UZ1Y,3072,21,4,12,1.4,1.3,8,5,187
duck,NOX2NT4S,3072,21,4,12,1.4,1.3,8,5,250
duck,4RIS9J34,3072,21,4,12,1.4,1.3,12,5,0
duck,OPIS23PT,3072,21,4,12,1.4,1.3,12,5,62
duck,MUJTYG6C,3072,21,4,12,1.4,1.3,12,5,125
duck,MWCYL2IJ,3072,21,4,12,1.4,1.3,12,5,187
duck,MF381OZ1,3072,21,4,12,1.4,1.3,12,5,250
duck,DSVXA8KV,3072,21,4,12,1.4,1.3,16,5,0
duck,VFN7BO78,3072,21,4,12,1.4,1.3,16,5,62
duck,TRR92B58,3072,21,4,12,1.4,1.3,16,5,125
duck,5LZMDU8N,3072,21,4,12,1.4,1.3,16,5,187
duck,KGKVPBQN,3072,21,4,12,1.4,1.3,16,5,250
duck,G0W0YET3,3072,21,4,16,1.4,1.3,1,5,0
duck,LD4RO7WY,3072,21,4,16,1.4,1.3,1,5,62
duck,1M7G2BC5,3072,21,4,16,1.4,1.3,1,5,125
duck,0TXXS21J,3072,21,4,16,1.4,1.3,1,5,187
duck,K0WMRI81,3072,21,4,16,1.4,1.3,1,5,250
duck,K6PA1QAD,3072,21,4,16,1.4,1.3,4,5,0
duck,DK5JFRBU,3072,21,4,16,1.4,1.3,4,5,62
duck,7OSN1MV2,3072,21,4,16,1.4,1.3,4,5,125
duck,A6P9X9LJ,3072,21,4,16,1.4,1.3,4,5,187
duck,DWIE0CW0,3072,21,4,16,1.4,1.3,4,5,250
duck,JLWJOLBI,3072,21,4,16,1.4,1.3,8,5,0
duck,7TM5FJID,3072,21,4,16,1.4,1.3,8,5,62
duck,06IQDAEY,3072,21,4,16,1.4,1.3,8,5,125
duck,3BCPWTJY,3072,21,4,16,1.4,1.3,8,5,187
duck,M67M6V9O,3072,21,4,16,1.4,1.3,8,5,250
duck,7ZP0MBM6,3072,21,4,16,1.4,1.3,12,5,0
duck,IE6TR0RQ,3072,21,4,16,1.4,1.3,12,5,62
duck,5VS7AVBK,3072,21,4,16,1.4,1.3,12,5,125
duck,GYXAVTVT,3072,21,4,16,1.4,1.3,12,5,187
duck,CQZHY8NB,3072,21,4,16,1.4,1.3,12,5,250
duck,4R34RKQ0,3072,21,4,16,1.4,1.3,16,5,0
duck,H1W2XMDN,3072,21,4,16,1.4,1.3,16,5,62
duck,GUSALSIH,3072,21,4,16,1.4,1.3,16,5,125
duck,D0YIVM3W,3072,21,4,16,1.4,1.3,16,5,187
duck,06IQWDFI,3072,21,4,16,1.4,1.3,16,5,250
duck,QGZONIZQ,4992,21,4,0,1.4,1.3,1,5,0
duck,4DIS9F5N,4992,21,4,0,1.4,1.3,1,5,62
duck,Y4NHWRPF,4992,21,4,0,1.4,1.3,1,5,125
duck,9L49QDXZ,4992,21,4,0,1.4,1.3,1,5,187
duck,UMTR594T,4992,21,4,0,1.4,1.3,1,5,250
duck,LMNIBAHN,4992,21,4,0,1.4,1.3,4,5,0
duck,S0KLPOQC,4992,21,4,0,1.4,1.3,4,5,62
duck,RRQ23JRE,4992,21,4,0,1.4,1.3,4,5,125
duck,P2RX2W6R,4992,21,4,0,1.4,1.3,4,5,187
duck,K8PBFDYB,4992,21,4,0,1.4,1.3,4,5,250
duck,AB4FZ3OC,4992,21,4,0,1.4,1.3,8,5,0
duck,T3TXDSP8,4992,21,4,0,1.4,1.3,8,5,62
duck,E92S85XW,4992,21,4,0,1.4,1.3,8,5,125
duck,KZYVM5XH,4992,21,4,0,1.4,1.3,8,5,187
duck,55284CW1,4992,21,4,0,1.4,1.3,8,5,250
duck,7FBQJ1J9,4992,21,4,0,1.4,1.3,12,5,0
duck,NE87TAS5,4992,21,4,0,1.4,1.3,12,5,62
duck,2D22G91K,4992,21,4,0,1.4,1.3,12,5,125
duck,HSCIXAC9,4992,21,4,0,1.4,1.3,12,5,187
duck,BW22HACD,4992,21,4,0,1.4,1.3,12,5,250
duck,8U1PUAXW,4992,21,4,0,1.4,1.3,16,5,0
duck,IJKW8CRA,4992,21,4,0,1.4,1.3,16,5,62
duck,VIPJK2W4,4992,21,4,0,1.4,1.3,16,5,125
duck,BHVBKXPM,4992,21,4,0,1.4,1.3,16,5,187
duck,9ROM1PPH,4992,21,4,0,1.4,1.3,16,5,250
duck,OXHEYI9C,4992,21,4,4,1.4,1.3,1,5,0
duck,905Z51SL,4992,21,4,4,1.4,1.3,1,5,62
duck,5U5ZR0AX,4992,21,4,4,1.4,1.3,1,5,125
duck,SOX4HWVD,4992,21,4,4,1.4,1.3,1,5,187
duck,SDB1IJS2,4992,21,4,4,1.4,1.3,1,5,250
duck,8715DJAW,4992,21,4,4,1.4,1.3,4,5,0
duck,UGPNW0UB,4992,21,4,4,1.4,1.3,4,5,62
duck,24Z0Y4ZW,4992,21,4,4,1.4,1.3,4,5,125
duck,UY6YC8XI,4992,21,4,4,1.4,1.3,4,5,187
duck,Q2DT1XW4,4992,21,4,4,1.4,1.3,4,5,250
duck,O9FM9K7R,4992,21,4,4,1.4,1.3,8,5,0
duck,YCJ2BBER,4992,21,4,4,1.4,1.3,8,5,62
duck,03PJKII1,4992,21,4,4,1.4,1.3,8,5,125
duck,S5VV61AM,4992,21,4,4,1.4,1.3,8,5,187
duck,L12E29F8,4992,21,4,4,1.4,1.3,8,5,250
duck,7NOWA2W5,4992,21,4,4,1.4,1.3,12,5,0
duck,0H1NWAOI,4992,21,4,4,1.4,1.3,12,5,62
duck,7OOLOAN5,4992,21,4,4,1.4,1.3,12,5,125
duck,UA37IF91,4992,21,4,4,1.4,1.3,12,5,187
duck,A352BCSO,4992,21,4,4,1.4,1.3,12,5,250
duck,8FNC7FHU,4992,21,4,4,1.4,1.3,16,5,0
duck,WUUA445Q,4992,21,4,4,1.4,1.3,16,5,62
duck,Q0LYY9ZM,4992,21,4,4,1.4,1.3,16,5,125
duck,YIZQG185,4992,21,4,4,1.4,1.3,16,5,187
duck,QD74YJP1,4992,21,4,4,1.4,1.3,16,5,250
duck,X2RNUKZR,4992,21,4,8,1.4,1.3,1,5,0
duck,BCFIEW6C,4992,21,4,8,1.4,1.3,1,5,62
duck,KU7A31MN,4992,21,4,8,1.4,1.3,1,5,125
duck,O1164YBU,4992,21,4,8,1.4,1.3,1,5,187
duck,46HKDEVZ,4992,21,4,8,1.4,1.3,1,5,250
duck,RF13U748,4992,21,4,8,1.4,1.3,4,5,0
duck,35RFU6N6,4992,21,4,8,1.4,1.3,4,5,62
duck,MPK8IHQ8,4992,21,4,8,1.4,1.3,4,5,125
duck,7821AM4A,4992,21,4,8,1.4,1.3,4,5,187
duck,VD9J9KMF,4992,21,4,8,1.4,1.3,4,5,250
duck,FXKQH8P0,4992,21,4,8,1.4,1.3,8,5,0
duck,LTPHRZCD,4992,21,4,8,1.4,1.3,8,5,62
duck,C7TBJREX,4992,21,4,8,1.4,1.3,8,5,125
duck,FBNXNTZ9,4992,21,4,8,1.4,1.3,8,5,187
duck,MZI79LJ2,4992,21,4,8,1.4,1.3,8,5,250
duck,J3QUX6Z1,4992,21,4,8,1.4,1.3,12,5,0
duck,FC1C8CZN,4992,21,4,8,1.4,1.3,12,5,62
duck,TLM3W3IG,4992,21,4,8,1.4,1.3,12,5,125
duck,KNE7TFH1,4992,21,4,8,1.4,1.3,12,5,187
duck,ULRUC5VN,4992,21,4,8,1.4,1.3,12,5,250
duck,7FTB7E6E,4992,21,4,8,1.4,1.3,16,5,0
duck,K1I0E8K5,4992,21,4,8,1.4,1.3,16,5,62
duck,G5QVS67P,4992,21,4,8,1.4,1.3,16,5,125
duck,1PZTQ2PL,4992,21,4,8,1.4,1.3,16,5,187
duck,OGG0O207,4992,21,4,8,1.4,1.3,16,5,250
duck,JRQF61KQ,4992,21,4,12,1.4,1.3,1,5,0
duck,OHDFW53J,4992,21,4,12,1.4,1.3,1,5,62
duck,K1XIR3XD,4992,21,4,12,1.4,1.3,1,5,125
duck,WC1Q7ZI3,4992,21,4,12,1.4,1.3,1,5,187
duck,B7BXQEI3,4992,21,4,12,1.4,1.3,1,5,250
duck,ODEK3Q6K,4992,21,4,12,1.4,1.3,4,5,0
duck,PT1FNEE2,4992,21,4,12,1.4,1.3,4,5,62
duck,ME0EGM4D,4992,21,4,12,1.4,1.3,4,5,125
duck,1PKN4ZN9,4992,21,4,12,1.4,1.3,4,5,187
duck,OXR81KRA,4992,21,4,12,1.4,1.3,4,5,250
duck,27HUOVTV,4992,21,4,12,1.4,1.3,8,5,0
duck,DMRELRRM,4992,21,4,12,1.4,1.3,8,5,62
duck,BFTMRTSQ,4992,21,4,12,1.4,1.3,8,5,125
duck,TVTGVUV3,4992,21,4,12,1.4,1.3,8,5,187
duck,UK1D2NDK,4992,21,4,12,1.4,1.3,8,5,250
duck,A317BSJR,4992,21,4,12,1.4,1.3,12,5,0
duck,VDYV1WM9,4992,21,4,12,1.4,1.3,12,5,62
duck,TGA3SRFW,4992,21,4,12,1.4,1.3,12,5,125
duck,YRKZHLF9,4992,21,4,12,1.4,1.3,12,5,187
duck,B7HV3G5D,4992,21,4,12,1.4,1.3,12,5,250
duck,LHBSPR63,4992,21,4,12,1.4,1.3,16,5,0
duck,JESAWOV9,4992,21,4,12,1.4,1.3,16,5,62
duck,0507L9DX,4992,21,4,12,1.4,1.3,16,5,125
duck,KMIY7ICU,4992,21,4,12,1.4,1.3,16,5,187
duck,M227QNTO,4992,21,4,12,1.4,1.3,16,5,250
duck,JJ9JVY6K,4992,21,4,16,1.4,1.3,1,5,0
duck,YJ551JUM,4992,21,4,16,1.4,1.3,1,5,62
duck,J485W1RT,4992,21,4,16,1.4,1.3,1,5,125
duck,MOEHINR6,4992,21,4,16,1.4,1.3,1,5,187
duck,UY4G6XW4,4992,21,4,16,1.4,1.3,1,5,250
duck,FL3NWMX8,4992,21,4,16,1.4,1.3,4,5,0
duck,PIAEZG6N,4992,21,4,16,1.4,1.3,4,5,62
duck,0M8SEINE,4992,21,4,16,1.4,1.3,4,5,125
duck,YPI0BGBN,4992,21,4,16,1.4,1.3,4,5,187
duck,RH4AQ2BW,4992,21,4,16,1.4,1.3,4,5,250
duck,ETE3BLPH,4992,21,4,16,1.4,1.3,8,5,0
duck,NMVLGICX,4992,21,4,16,1.4,1.3,8,5,62
duck,8MYPBHHL,4992,21,4,16,1.4,1.3,8,5,125
duck,EQ07W7F9,4992,21,4,16,1.4,1.3,8,5,187
duck,DIY7APT8,4992,21,4,16,1.4,1.3,8,5,250
duck,2HH99M7F,4992,21,4,16,1.4,1.3,12,5,0
duck,0SFH5L0T,4992,21,4,16,1.4,1.3,12,5,62
duck,2X9KNLX8,4992,21,4,16,1.4,1.3,12,5,125
duck,2H2NCMDJ,4992,21,4,16,1.4,1.3,12,5,187
duck,MZIMZ5MR,4992,21,4,16,1.4,1.3,12,5,250
duck,LQIHQ5VQ,4992,21,4,16,1.4,1.3,16,5,0
duck,3I88G7V8,4992,21,4,16,1.4,1.3,16,5,62
duck,FA0JTT8B,4992,21,4,16,1.4,1.3,16,5,125
duck,VOU8IXCE,4992,21,4,16,1.4,1.3,16,5,187
duck,Z0B11WTS,4992,21,4,16,1.4,1.3,16,5,250
duck,S5YHAXQU,20000,21,4,0,1.4,1.3,1,5,0
duck,EYCOUC1F,20000,21,4,0,1.4,1.3,1,5,62
duck,NMFNMU6P,20000,21,4,0,1.4,1.3,1,5,125
duck,6D3UBZJR,20000,21,4,0,1.4,1.3,1,5,187
duck,BGP6FY1F,20000,21,4,0,1.4,1.3,1,5,250
duck,P61I0PST,20000,21,4,0,1.4,1.3,4,5,0
duck,WTK3JSEX,20000,21,4,0,1.4,1.3,4,5,62
duck,2QKCKMPZ,20000,21,4,0,1.4,1.3,4,5,125
duck,2BADUDLQ,20000,21,4,0,1.4,1.3,4,5,187
duck,97G34XZX,20000,21,4,0,1.4,1.3,4,5,250
duck,JX8OLCYU,20000,21,4,0,1.4,1.3,8,5,0
duck,OGK4ECVU,20000,21,4,0,1.4,1.3,8,5,62
duck,4IV0QERI,20000,21,4,0,1.4,1.3,8,5,125
